Date,Open,High,Low,Close,Adj Close,Volume
2007-11-26,133.800003,136.500000,133.800003,135.945007,97.395081,1617370
2007-11-27,134.399994,137.910004,133.500000,137.339996,98.394501,1409907
2007-11-28,138.000000,138.600006,133.845001,134.925003,96.664322,989880
2007-11-29,137.145004,139.500000,133.199997,134.429993,96.309700,3058733
2007-11-30,137.895004,139.125000,135.119995,138.195007,99.007050,1881090
2007-12-03,139.500000,149.699997,138.300003,147.630005,105.766548,5885397
2007-12-04,147.899994,151.500000,145.500000,149.460007,107.077629,3286370
2007-12-05,150.539993,150.539993,147.600006,149.639999,107.206581,1168347
2007-12-06,150.300003,150.899994,147.600006,148.529999,106.411346,1184163
2007-12-07,150.000000,151.485001,135.000000,150.960007,108.152275,1623343
2007-12-10,150.960007,152.684998,149.429993,150.404999,107.754669,1870443
2007-12-11,150.600006,152.399994,149.699997,151.695007,108.678864,1547020
2007-12-12,150.000000,152.970001,146.699997,152.250000,109.076477,2157007
2007-12-13,151.500000,151.500000,148.365005,150.134995,107.561226,1950587
2007-12-14,150.300003,150.570007,147.675003,149.160004,106.862679,1193763
2007-12-17,150.000000,150.000000,145.500000,146.445007,104.917587,2080117
2007-12-18,146.505005,148.199997,142.320007,145.154999,103.993401,2658257
2007-12-19,148.470001,148.470001,143.100006,145.125000,103.971909,928053
2007-12-20,145.440002,148.500000,144.645004,148.005005,106.035210,1296500
2007-12-24,148.949997,161.910004,148.949997,160.500000,114.987007,8085217
2007-12-26,161.850006,163.440002,155.759995,160.664993,115.105225,5008877
2007-12-27,162.000000,165.600006,158.744995,164.850006,118.103500,4543543
2007-12-28,161.264999,162.600006,151.695007,158.354996,113.450287,2300613
2007-12-31,161.339996,163.470001,156.330002,157.695007,112.977432,2827547
2008-01-01,158.714996,158.714996,154.500000,154.800003,110.903351,1118537
2008-01-02,155.399994,155.550003,150.645004,153.404999,109.903938,1869940
2008-01-03,153.404999,153.404999,148.199997,148.860001,106.647758,2738173
2008-01-04,147.000000,150.570007,145.500000,148.994995,106.744484,3038200
2008-01-07,147.300003,148.199997,144.000000,144.735001,103.692497,2345607
2008-01-08,146.399994,148.485001,143.190002,146.820007,105.186241,2834343
2008-01-09,148.800003,150.720001,145.500000,147.240005,105.487160,2260650
2008-01-10,148.875000,150.570007,145.500000,146.309998,104.820862,2401080
2008-01-11,149.250000,149.250000,144.000000,146.654999,105.068016,2050000
2008-01-14,146.100006,146.100006,136.845001,138.345001,99.114510,8938407
2008-01-15,143.699997,143.699997,136.559998,138.029999,98.888840,2595480
2008-01-16,138.029999,138.600006,133.050003,136.889999,98.072113,2877777
2008-01-17,137.100006,140.970001,133.529999,138.764999,99.415405,819757
2008-01-18,138.000000,139.199997,132.660004,136.304993,97.652969,2613630
2008-01-21,135.899994,137.369995,128.490005,131.850006,94.461288,3335360
2008-01-22,123.000000,157.500000,97.199997,129.585007,92.838585,5866747
2008-01-23,130.500000,136.169998,120.000000,129.419998,92.720360,3033257
2008-01-24,137.699997,137.699997,121.199997,123.330002,88.357300,2325217
2008-01-25,126.044998,132.270004,124.500000,129.585007,92.838585,1550210
2008-01-28,129.000000,130.320007,119.654999,122.519997,87.776993,1943970
2008-01-29,125.699997,127.199997,123.000000,123.750000,88.658218,902520
2008-01-30,124.800003,126.150002,122.550003,124.095001,88.905388,2285297
2008-01-31,124.199997,133.770004,118.514999,126.824997,90.861237,4019200
2008-02-01,129.014999,135.000000,121.500000,132.014999,94.579491,3535860
2008-02-04,135.000000,142.199997,134.699997,139.350006,99.834526,2871313
2008-02-05,139.800003,139.800003,112.500000,136.695007,97.932396,1047943
2008-02-06,132.000000,133.440002,125.699997,127.485001,91.334076,2458243
2008-02-07,127.800003,128.970001,121.650002,123.105003,88.196106,1625977
2008-02-08,123.300003,127.485001,122.144997,126.629997,90.721535,1661830
2008-02-11,126.900002,128.399994,119.400002,126.794998,90.839745,2255740
2008-02-12,128.399994,129.600006,125.205002,126.945000,90.947205,2450150
2008-02-13,123.000000,128.399994,120.974998,123.000000,88.120880,1863323
2008-02-14,125.400002,126.570000,122.730003,124.904999,89.485687,1588537
2008-02-15,125.099998,126.900002,123.029999,126.180000,90.399124,1293607
2008-02-18,127.500000,129.149994,123.059998,124.514999,89.206276,1184227
2008-02-19,123.360001,127.500000,123.014999,123.705002,88.625977,1592253
2008-02-20,125.910004,126.000000,122.400002,123.300003,88.335823,1131477
2008-02-21,127.500000,130.800003,124.320000,129.509995,92.784828,3973447
2008-02-22,131.699997,131.699997,126.300003,128.039993,91.731689,1460907
2008-02-25,127.949997,132.705002,127.199997,131.820007,94.439789,1426637
2008-02-26,133.500000,134.279999,129.600006,133.574997,95.697128,1491463
2008-02-27,134.699997,134.910004,130.904999,132.195007,94.708473,1179723
2008-02-28,131.970001,135.149994,130.199997,134.220001,96.159241,2627200
2008-02-29,132.899994,133.500000,126.150002,131.115005,93.934723,2368837
2008-03-03,128.955002,128.955002,124.815002,126.434998,90.581825,2300313
2008-03-04,126.300003,127.410004,123.599998,125.879997,90.184212,1014667
2008-03-05,129.000000,132.000000,125.099998,131.070007,93.902481,1448177
2008-03-07,127.830002,128.669998,122.474998,125.040001,89.582420,1973473
2008-03-10,122.099998,131.279999,119.400002,120.750000,86.508926,1883960
2008-03-11,120.300003,120.599998,116.760002,117.959999,84.510086,3538250
2008-03-12,125.625000,125.669998,116.400002,116.985001,83.811562,2322670
2008-03-13,114.300003,115.500000,108.029999,109.754997,78.631775,2875433
2008-03-14,109.754997,113.970001,108.644997,110.790001,79.373276,3263417
2008-03-17,110.400002,112.500000,104.400002,106.230003,76.106361,4086513
2008-03-18,106.500000,111.900002,105.900002,107.790001,77.223984,5110820
2008-03-19,111.000000,116.834999,111.000000,113.519997,81.329132,4029507
2008-03-24,112.470001,121.199997,111.599998,119.610001,85.692177,2788217
2008-03-25,121.830002,131.654999,121.830002,130.800003,93.709045,3313587
2008-03-26,130.800003,133.199997,126.150002,128.610001,92.140060,3563500
2008-03-27,127.500000,130.470001,126.555000,128.835007,92.301254,4572367
2008-03-28,129.300003,137.850006,128.100006,136.050003,97.470306,3252343
2008-03-31,134.880005,134.880005,123.300003,129.630005,92.870804,3037080
2008-04-01,129.000000,132.000000,120.330002,122.820000,87.991928,5727340
2008-04-02,125.699997,130.470001,123.105003,124.574997,89.249260,2439060
2008-04-03,125.025002,132.570007,125.025002,130.904999,93.784256,3523233
2008-04-04,130.800003,131.399994,123.675003,124.470001,89.174034,2142623
2008-04-07,125.099998,132.285004,125.099998,130.395004,93.418892,3205837
